,id,title,link,availableOnline,orderable,propertyIcons,images,itemCatalogId,brand,category,theme,hqId,gtins,summary,descriptionFull,taxonomyId,taxonomies,contributionMargin,control.theme,control.type,price.now,price.unitSize,properties.lifestyle,price.unitInfo.price,price.unitInfo.description,shield.text,shield.theme,price.theme,discount.bonusType,discount.segmentType,discount.theme,discount.startDate,discount.endDate,discount.tieredOffer,price.was,discount.subtitle
11,169797,AH Avocado,/producten/product/wi169797/ah-avocado,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Avocado', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50323436393539_5_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Avocado', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50323436393539_5_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",14787,AH,"Aardappel, groente, fruit/Avocado",ah,597702,"[8710400417330, 2262870000001]",,,900,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 5897, 'name': 'Komkommer, avocado', 'imageSiteTarget': 'app_cat_groente_paprika', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//001444800/000/001444810_001_app_cat_groente_paprika.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 2, 'parentIds': [1125]}, {'id': 900, 'name': 'Avocado', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 2, 'parentIds': [5897]}]",33.0,bonus,default,0.99,per stuk,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,VOOR 0.99,bonus,bonus,AH,AH,bonus,2021-11-15,2021-11-21,[],,
12,471641,AH Snoepgroente tomaat,/producten/product/wi471641/ah-snoepgroente-tomaat,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Snoepgroente tomaat', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239373439343639_1_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Snoepgroente tomaat', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239373439343639_1_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",333388,AH,"Aardappel, groente, fruit/Snoeptomaatjes",ah,723890,[8718907211451],,,4977,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 5159, 'name': 'Snoepgroente', 'imageSiteTarget': 'app_cat_groentesnacks', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000918900/000/000918968_001_app_cat_groentesnacks.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 6, 'parentIds': [6401]}, {'id': 4977, 'name': 'Snoeptomaatjes', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 1, 'parentIds': [5159, 2764]}]",45.0,ah,default,2.69,500 g,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_laag_suiker', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",5.38,KG,,,,,,,,,,,
13,171425,AH Prei,/producten/product/wi171425/ah-prei,True,True,"[{'name': 'prijsfavoriet', 'title': 'Prijsfavoriet'}, {'name': 'lokaal', 'title': 'Uit Nederland'}]","[{'height': 200, 'width': 200, 'title': 'AH Prei', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303133303736_3_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Prei', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303133303736_3_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",15680,AH,"Aardappel, groente, fruit/Hele prei (vers)",ah,767852,"[8718265185487, 2262090000003]",,,1435,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 10151, 'name': 'Prei, ui, knoflook', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 15, 'parentIds': [1125]}, {'id': 5210, 'name': 'Prei', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 1, 'parentIds': [10151, 5281, 5675]}, {'id': 9110, 'name': 'Prei (vers)', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 1, 'parentIds': [5210]}, {'id': 1435, 'name': 'Hele prei (vers)', 'images': [], 'shown': True, 'level': 5, 'sortSequence': 1, 'parentIds': [9110]}]",19.0,bonus,default,0.65,per stuk,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,3 voor 0.99,bonus,ah,AH,AH,bonus,2021-11-15,2021-11-21,[],,
14,129993,AH Zoete kleine appeltjes,/producten/product/wi129993/ah-zoete-kleine-appeltjes,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Zoete kleine appeltjes', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303133303335_6_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Zoete kleine appeltjes', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303133303335_6_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",55622,AH,"Aardappel, groente, fruit/Appels volzoet",ah,590269,[8710400385165],,,4586,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1085, 'name': 'Fruit', 'imageSiteTarget': 'app_cat_fruit', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000749000/000/000749062_001_app_cat_fruit.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 2, 'parentIds': [6401]}, {'id': 884, 'name': 'Appels', 'imageSiteTarget': 'app_cat_appels', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000748900/000/000748982_001_app_cat_appels.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 1, 'parentIds': [1085, 5285]}, {'id': 4586, 'name': 'Appels volzoet', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 1, 'parentIds': [884]}]",47.0,ah,default,2.99,1 kg,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",2.99,KG,,,,,,,,,,,
15,4137,AH Cherry tomaten,/producten/product/wi4137/ah-cherry-tomaten,True,True,"[{'name': 'prijsfavoriet', 'title': 'Prijsfavoriet'}, {'name': 'lokaal', 'title': 'Uit Nederland'}]","[{'height': 200, 'width': 200, 'title': 'AH Cherry tomaten', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363936313432_1_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Cherry tomaten', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363936313432_1_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",11061,AH,"Aardappel, groente, fruit/Cherry tomaten (vers)",ah,36597,"[8710400200895, 8713702093295, 8710147571609, 8426853140403, 8400047029057, 8421753500050, 8426325050001, 8435000100702, 8714882001018, 7290002766308, 7290002766056, 8710400025665, 8722800071654, 9501019321502, 8890027766056, 7890002166056, 8713702267153, 8722800074945, 8717202270002, 8716062000156, 8717278470023, 6223000990018]",,,1781,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 5159, 'name': 'Snoepgroente', 'imageSiteTarget': 'app_cat_groentesnacks', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000918900/000/000918968_001_app_cat_groentesnacks.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 6, 'parentIds': [6401]}, {'id': 4988, 'name': 'Cherry tomaten', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 7, 'parentIds': [5159, 2764]}, {'id': 1781, 'name': 'Cherry tomaten (vers)', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 1, 'parentIds': [4988]}]",16.0,ah,default,0.89,250 g,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_laag_suiker', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",3.56,KG,,,,,,,,,,,
16,93224,AH Mango,/producten/product/wi93224/ah-mango,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Mango', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d5034303237373031_2_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Mango', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d5034303237373031_2_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",25055,AH,"Aardappel, groente, fruit/Mango per stuk",ah,20869,"[8710400093534, 8710400078012, 2262800000002, 8713702267429, 8713702093486, 8713702267412]",,,5280,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1085, 'name': 'Fruit', 'imageSiteTarget': 'app_cat_fruit', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000749000/000/000749062_001_app_cat_fruit.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 2, 'parentIds': [6401]}, {'id': 7090, 'name': 'Ananas, mango, kiwi', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 5, 'parentIds': [1085]}, {'id': 2559, 'name': 'Mango', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 2, 'parentIds': [7090]}, {'id': 5279, 'name': 'Mango (vers)', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 1, 'parentIds': [2559, 8381, 5285]}, {'id': 5280, 'name': 'Mango per stuk', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 2, 'parentIds': [5279]}]",37.0,ah,default,1.79,per stuk,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,,,,,,,,,,,
17,4183,AH Bloemkool,/producten/product/wi4183/ah-bloemkool,True,True,"[{'name': 'prijsfavoriet', 'title': 'Prijsfavoriet'}, {'name': 'lokaal', 'title': 'Uit Nederland'}]","[{'height': 200, 'width': 200, 'title': 'AH Bloemkool', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50363933303934_3_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Bloemkool', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50363933303934_3_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",11008,AH,"Aardappel, groente, fruit/Bloemkool (vers)",ah,20960,"[8710400093497, 8710400901525, 8722800079735, 8710400057772, 8710400901532, 8710400068471, 8722800079728, 5021492032763, 2262710000000]",,,936,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 1765, 'name': 'Koolsoorten', 'imageSiteTarget': 'app_cat_groente_rodebiet', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//001444800/000/001444822_001_app_cat_groente_rodebiet.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 7, 'parentIds': [1125]}, {'id': 5193, 'name': 'Bloemkool', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 1, 'parentIds': [1765]}, {'id': 936, 'name': 'Bloemkool (vers)', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 1, 'parentIds': [5193, 5281, 5675]}]",1.0,ah,default,1.69,per stuk,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,,,,,,,,,,,
18,123865,AH Sweet palermo rode puntpaprika,/producten/product/wi123865/ah-sweet-palermo-rode-puntpaprika,True,True,"[{'name': 'lokaal', 'title': 'Uit Nederland'}]","[{'height': 200, 'width': 200, 'title': 'AH Sweet palermo rode puntpaprika', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303233343239_6_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Sweet palermo rode puntpaprika', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_434d50303233343239_6_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",49705,AH,"Aardappel, groente, fruit/Zoete puntpaprika",ah,526638,"[8710400187004, 8718907474511]",,,1724,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 1763, 'name': 'Tomaat, paprika, mais', 'imageSiteTarget': 'app_cat_groente_tomaten', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//001444800/000/001444808_001_app_cat_groente_tomaten.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 3, 'parentIds': [1125]}, {'id': 1397, 'name': 'Paprika', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 2, 'parentIds': [1763, 5675, 8380]}, {'id': 1724, 'name': 'Zoete puntpaprika', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 4, 'parentIds': [1397]}]",38.0,ah,default,1.69,2 stuks,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_laag_suiker', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,,,,,,,,,,,
19,129400,AH Avocado eetrijp,/producten/product/wi129400/ah-avocado-eetrijp,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Avocado eetrijp', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363438353734_1_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Avocado eetrijp', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363438353734_1_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",55035,AH,"Aardappel, groente, fruit/Avocado",ah,571118,"[8710400388142, 5060061150064]",,,900,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 5897, 'name': 'Komkommer, avocado', 'imageSiteTarget': 'app_cat_groente_paprika', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//001444800/000/001444810_001_app_cat_groente_paprika.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 2, 'parentIds': [1125]}, {'id': 900, 'name': 'Avocado', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 2, 'parentIds': [5897]}]",39.0,ah,default,2.99,2 stuks,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_laag_suiker', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,,,,,,,,,,,
20,177754,AH Blauwe bessen,/producten/product/wi177754/ah-blauwe-bessen,True,True,[],"[{'height': 200, 'width': 200, 'title': 'AH Blauwe bessen', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363034363433_4_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Blauwe bessen', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239363034363433_4_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",21516,AH,"Aardappel, groente, fruit/Blauwe bessen (vers)",ah,587596,"[8710400468431, 8710400369318]",,,932,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1085, 'name': 'Fruit', 'imageSiteTarget': 'app_cat_fruit', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000749000/000/000749062_001_app_cat_fruit.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 2, 'parentIds': [6401]}, {'id': 6601, 'name': 'Bramen, bessen', 'images': [], 'shown': True, 'level': 3, 'sortSequence': 8, 'parentIds': [1085]}, {'id': 4949, 'name': 'Blauwe bessen', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 2, 'parentIds': [6601]}, {'id': 932, 'name': 'Blauwe bessen (vers)', 'images': [], 'shown': True, 'level': 5, 'sortSequence': 1, 'parentIds': [4949]}]",43.0,bonus,default,2.92,300 g,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",12.97,KG,25% korting,bonus,bonus,AH,AH,bonus,2021-11-15,2021-11-21,[],3.89,
21,368480,AH Biologisch bananen,/producten/product/wi368480/ah-biologisch-bananen,True,True,"[{'name': 'biologisch', 'title': 'Biologisch'}]","[{'height': 200, 'width': 200, 'title': 'AH Biologisch bananen', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239383031373835_1_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Biologisch bananen', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239383031373835_1_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",246255,AH Biologisch,"Aardappel, groente, fruit/Bananen",ah,834184,[8718906276505],,,4941,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1085, 'name': 'Fruit', 'imageSiteTarget': 'app_cat_fruit', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000749000/000/000749062_001_app_cat_fruit.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 2, 'parentIds': [6401]}, {'id': 4941, 'name': 'Bananen', 'imageSiteTarget': 'app_cat_bananen', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000749000/000/000749002_001_app_cat_bananen.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 2, 'parentIds': [1085]}]",25.0,ah,default,1.89,5 stuks,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_biologisch', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",,,,,,,,,,,,,
22,4169,AH Witte champignons,/producten/product/wi4169/ah-witte-champignons,True,True,"[{'name': 'prijsfavoriet', 'title': 'Prijsfavoriet'}, {'name': 'lokaal', 'title': 'Uit Nederland'}]","[{'height': 200, 'width': 200, 'title': 'AH Witte champignons', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239383039353738_1_200x200_JPG.JPG?options=399,q85', 'ratio': '1-1'}, {'height': 708, 'width': 708, 'title': 'AH Witte champignons', 'url': 'https://static.ah.nl/image-optimization/static/product/AHI_43545239383039353738_1_LowRes_JPG.JPG?options=399,q85', 'ratio': '1-1'}]",11014,AH,"Aardappel, groente, fruit/Champignons (vers)",ah,21012,"[8710400018889, 8710147180818, 8710400091295, 8713014790257]",,,985,"[{'id': 6401, 'name': 'Aardappel, groente, fruit', 'imageSiteTarget': 'app_cat_agf', 'images': [{'height': 400, 'width': 600, 'url': 'https://static.ahold.com//cmgtcontent/media//002304400/000/002304468_002_aardappelen-groente-fruit.png'}], 'shown': True, 'level': 1, 'sortSequence': 1, 'parentIds': [0]}, {'id': 1125, 'name': 'Groente', 'imageSiteTarget': 'app_cat_groente_wortels_prei_broccoli', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//000752000/000/000752030_001_app_cat_groente_wortels_prei_broccoli.jpg'}], 'shown': True, 'level': 2, 'sortSequence': 1, 'parentIds': [6401]}, {'id': 1385, 'name': 'Paddenstoelen', 'imageSiteTarget': 'app_cat_groente_champignons', 'images': [{'height': 133, 'width': 200, 'url': 'https://static.ahold.com//cmgtcontent/media//001444800/000/001444832_001_app_cat_groente_champignons.jpg'}], 'shown': True, 'level': 3, 'sortSequence': 11, 'parentIds': [1125]}, {'id': 2713, 'name': 'Champignons', 'images': [], 'shown': True, 'level': 4, 'sortSequence': 1, 'parentIds': [1385]}, {'id': 985, 'name': 'Champignons (vers)', 'images': [], 'shown': True, 'level': 5, 'sortSequence': 1, 'parentIds': [2713]}]",12.0,ah,default,0.99,250 g,"['zonder_melk', 'zonder_kreeftachtigen', 'zonder_soja', 'zonder_vis', 'dieet_laag_suiker', 'zonder_lupine', 'zonder_pindas', 'zonder_mosterd', 'zonder_lactose', 'zonder_sulfiet', 'zonder_sesam', 'dieet_laag_vet', 'dieet_laag_zout', 'zonder_schelpdieren', 'zonder_eieren', 'zonder_noten', 'zonder_selderij', 'zonder_gluten']",3.96,KG,,,,,,,,,,,
